Outcome,AnimalNumber,Species,DateTime
Adoption,A0058403308,Dog,6/4/25 16:02
Adoption,A0058419207,Dog,6/13/25 14:32
Adoption,A0058419259,Dog,6/13/25 14:52
Adoption,A0058419271,Dog,6/23/25 14:01
Adoption,A0058419299,Dog,6/13/25 13:36
Adoption,A0058344428,Cat,5/23/25 16:47
Adoption,A0058336747,Cat,6/4/25 16:22
Adoption,A0058336748,Cat,6/4/25 16:22
Adoption,A0058365130,Dog,6/6/25 13:04
Adoption,A0058370070,Dog,5/21/25 16:16
Adoption,A0058365915,Cat,5/10/25 12:26
Adoption,A0058366232,Cat,5/30/25 16:17
Adoption,A0058367116,Cat,5/12/25 15:15
Adoption,A0058368607,Cat,4/28/25 16:54
Adoption,A0058368608,Cat,4/28/25 16:54
Adoption,A0058368612,Cat,4/30/25 13:32
Adoption,A0058246529,Cat,5/19/25 16:32
Adoption,A0058248711,Cat,5/21/25 14:26
Adoption,A0058099085,Cat,4/9/25 12:41
Adoption,A0058215724,Dog,4/7/25 12:12
Adoption,A0058096299,Cat,6/25/25 12:46
Adoption,A0058082908,Cat,3/28/25 16:40
Adoption,A0058084531,Dog,4/14/25 14:22
Adoption,A0058067166,Dog,6/2/25 15:58
Adoption,A0058067142,Dog,5/23/25 10:58
Adoption,A0058067155,Dog,5/23/25 15:50
Adoption,A0058051860,Dog,4/11/25 11:21
Adoption,A0058042643,Dog,5/9/25 13:48
Adoption,A0058043480,Dog,4/11/25 12:20
Adoption,A0058004149,Cat,3/14/25 10:12
Adoption,A0058000180,Dog,5/9/25 12:10
Adoption,A0058010234,Dog,3/28/25 13:50
Adoption,A0058011043,Dog,4/7/25 13:47
Adoption,A0058011661,Domestic (Cage) Bird,3/26/25 12:11
Adoption,A0058011673,Domestic (Cage) Bird,3/26/25 12:11
Adoption,A0058029110,Cat,3/24/25 13:04
Adoption,A0057869239,Cat,3/17/25 17:13
Adoption,A0057875066,Cat,2/26/25 16:01
Adoption,A0057853599,Cat,5/23/25 13:30
Adoption,A0057857310,Cat,3/5/25 14:02
Adoption,A0057843456,Dog,2/17/25 11:55
Adoption,A0057852755,Cat,3/14/25 17:20
Adoption,A0057837265,Rabbit,4/25/25 16:30
Adoption,A0057843427,Dog,2/26/25 16:39
Adoption,A0057843440,Dog,2/17/25 12:57
Adoption,A0057843442,Dog,2/21/25 15:04
Adoption,A0057705262,Dog,2/21/25 15:30
Adoption,A0057710656,Dog,3/12/25 13:13
Adoption,A0057710693,Cat,3/10/25 16:40
Adoption,A0057710728,Cat,3/10/25 16:40
Adoption,A0057760456,Cat,3/26/25 15:34
Adoption,A0057735113,Cat,2/24/25 15:08
Adoption,A0057813326,Reptile/Amphibian,2/26/25 11:44
Adoption,A0057760480,Cat,3/26/25 15:34
Adoption,A0057806620,Dog,5/9/25 12:55
Adoption,A0057782868,Cat,6/25/25 13:06
Adoption,A0057773244,Cat,3/21/25 15:33
Adoption,A0057801901,Domestic (Cage) Bird,3/3/25 11:33
Adoption,A0057988995,Cat,5/14/25 15:19
Adoption,A0057992569,Cat,3/12/25 14:51
Adoption,A0057992578,Cat,3/12/25 14:51
Adoption,A0057993221,Dog,5/16/25 12:42
Adoption,A0057996233,Cat,6/25/25 14:46
Adoption,A0057988977,Cat,4/21/25 15:19
Adoption,A0057977473,Rodent,3/10/25 13:09
Adoption,A0057974484,Dog,3/12/25 15:54
Adoption,A0057975492,Dog,3/12/25 17:09
Adoption,A0057975505,Dog,3/12/25 17:09
Adoption,A0057976438,Dog,5/2/25 12:56
Adoption,A0057945680,Dog,3/7/25 15:03
Adoption,A0057957725,Cat,3/10/25 12:03
Adoption,A0057959974,Rodent,3/21/25 15:21
Adoption,A0057959977,Rodent,3/21/25 15:21
Adoption,A0057940896,Rodent,3/5/25 15:11
Adoption,A0057945839,Cat,3/17/25 17:36
Adoption,A0057946644,Rodent,3/21/25 16:07
Adoption,A0057920899,Cat,3/5/25 13:32
Adoption,A0057930203,Cat,5/9/25 11:54
Adoption,A0057930203,Cat,5/21/25 12:41
Adoption,A0057936279,Cat,4/23/25 16:42
Adoption,A0057932201,Dog,3/7/25 12:13
Adoption,A0057935085,Dog,3/5/25 17:10
Adoption,A0057932208,Dog,3/7/25 12:50
Adoption,A0057934139,Dog,3/26/25 15:59
Adoption,A0057930255,Cat,3/17/25 12:34
Adoption,A0057916152,Cat,5/23/25 11:30
Adoption,A0057916470,Cat,3/3/25 15:16
Adoption,A0057882226,Dog,3/17/25 15:41
Adoption,A0057372217,Dog,12/14/24 13:50
Adoption,A0057372159,Dog,12/11/24 12:21
Adoption,A0057331839,Dog,1/3/25 15:01
Adoption,A0057359129,Cat,12/4/24 16:16
Adoption,A0057359119,Cat,12/4/24 16:28
Adoption,A0057359123,Cat,12/4/24 16:30
Adoption,A0058365062,Dog,5/3/25 10:58
Adoption,A0058353977,Cat,6/14/25 11:28
Adoption,A0058353988,Cat,6/12/25 15:25
Adoption,A0058420998,Cat,5/8/25 15:41
Adoption,A0058421937,Cat,5/7/25 14:36
Adoption,A0058416920,Cat,5/6/25 15:46
Adoption,A0058415840,Cat,5/7/25 14:38
Adoption,A0058412277,Cat,5/7/25 14:35
Adoption,A0058412285,Cat,5/7/25 14:30
Adoption,A0058398588,Cat,5/21/25 16:55
Adoption,A0058382120,Rodent,5/7/25 14:27
Adoption,A0058382808,Cat,5/8/25 15:39
Adoption,A0058395434,Cat,5/29/25 14:26
Adoption,A0058395438,Cat,5/29/25 14:24
Adoption,A0058372693,Dog,5/3/25 11:19
Adoption,A0058372694,Dog,5/3/25 13:09
Adoption,A0058301487,Cat,4/21/25 13:21
Adoption,A0058308138,Cat,4/28/25 12:17
Adoption,A0058308145,Cat,5/6/25 16:01
Adoption,A0058300121,Dog,5/3/25 11:14
Adoption,A0058300170,Cat,5/27/25 16:42
Adoption,A0058300171,Cat,5/27/25 16:43
Adoption,A0058300172,Cat,5/27/25 16:40
Adoption,A0058300177,Cat,5/27/25 16:45
Adoption,A0058268621,Cat,4/17/25 13:50
Adoption,A0058268623,Cat,4/16/25 9:45
Adoption,A0058268625,Cat,4/17/25 13:52
Adoption,A0058268629,Cat,4/16/25 9:47
Adoption,A0058268632,Cat,4/17/25 13:36
Adoption,A0058290461,Rodent,4/17/25 16:29
Adoption,A0058290468,Rodent,5/21/25 16:46
Adoption,A0058290476,Rodent,5/21/25 16:53
Adoption,A0058291235,Cat,4/28/25 12:16
Adoption,A0058704458,Cat,6/20/25 14:33
Adoption,A0058702289,Cat,6/18/25 14:59
Adoption,A0058702290,Cat,6/18/25 14:57
Adoption,A0058545429,Dog,6/14/25 12:04
Adoption,A0058553455,Cat,6/16/25 15:24
Adoption,A0058553460,Cat,5/29/25 14:17
Adoption,A0058577665,Cat,5/30/25 16:28
Adoption,A0058583637,Rodent,6/23/25 15:23
Adoption,A0058611962,Cat,6/10/25 16:30
Adoption,A0058611963,Cat,6/10/25 16:28
Adoption,A0058621362,Cat,6/9/25 16:47
Adoption,A0058621365,Cat,6/9/25 16:50
Adoption,A0058670106,Cat,6/23/25 13:31
Adoption,A0058671143,Cat,6/23/25 13:25
Adoption,A0058671146,Cat,6/20/25 14:31
Adoption,A0058671149,Cat,6/23/25 13:23
Adoption,A0058671153,Cat,6/23/25 13:29
Adoption,A0058678697,Cat,6/17/25 15:23
Adoption,A0058596368,Cat,6/16/25 15:26
Adoption,A0058639397,Cat,6/18/25 15:02
Adoption,A0058425052,Cat,6/16/25 15:11
Adoption,A0058425062,Cat,6/16/25 15:12
Adoption,A0058425069,Cat,6/16/25 15:08
Adoption,A0058425077,Cat,6/16/25 15:16
Adoption,A0058426843,Cat,5/9/25 13:46
Adoption,A0058435680,Cat,5/22/25 16:52
Adoption,A0058435682,Cat,5/22/25 16:53
Adoption,A0058443947,Cat,5/8/25 17:07
Adoption,A0058441765,Cat,6/16/25 15:20
Adoption,A0058441766,Cat,6/16/25 15:22
Adoption,A0058441767,Cat,6/16/25 15:18
Adoption,A0058441769,Cat,6/16/25 15:17
Adoption,A0058480470,Domestic (Cage) Bird,6/17/25 16:58
Adoption,A0058482308,Cat,5/22/25 16:47
Adoption,A0058482314,Cat,5/22/25 16:58
Adoption,A0058450092,Cat,6/9/25 16:52
Adoption,A0058482320,Cat,5/22/25 17:00
Adoption,A0058482322,Cat,5/22/25 16:59
Adoption,A0058482325,Cat,5/22/25 16:46
Adoption,A0058506346,Cat,5/29/25 14:27
Adoption,A0058490582,Cat,5/27/25 16:47
Adoption,A0058490588,Cat,5/27/25 16:46
Adoption,A0058492898,Rodent,6/5/25 16:39
Adoption,A0058492911,Rodent,6/5/25 16:38
Adoption,A0058531162,Cat,6/5/25 16:41
Adoption,A0058529201,Rodent,6/2/25 14:35
Adoption,A0058529183,Rodent,5/29/25 14:36
Adoption,A0058544509,Cat,5/29/25 13:48
Adoption,A0058541725,Cat,5/29/25 14:35
Adoption,A0058541732,Cat,6/2/25 14:33
Adoption,A0058541736,Cat,5/29/25 14:33
Adoption,A0058545061,Dog,6/14/25 10:21
Adoption,A0058545067,Dog,6/14/25 15:41
Adoption,A0058545042,Dog,6/14/25 11:16
Adoption,A0058532118,Dog,5/27/25 14:02
Adoption,A0058532111,Dog,5/27/25 11:32
Adoption,A0058532121,Dog,5/27/25 11:01
Adoption,A0058493772,Cat,6/2/25 15:00
Adoption,A0058509489,Dog,5/19/25 12:25
Adoption,A0058455231,Cat,6/4/25 14:38
Adoption,A0058489875,Dog,5/22/25 11:50
Adoption,A0058448563,Cat,5/10/25 16:37
Adoption,A0058444435,Cat,5/27/25 16:20
Adoption,A0058444182,Cat,5/14/25 12:52
Adoption,A0058444216,Cat,5/19/25 16:36
Adoption,A0058444288,Cat,5/19/25 15:13
Adoption,A0058444296,Cat,6/25/25 13:44
Adoption,A0058455307,Cat,6/2/25 15:00
Adoption,A0058444041,Cat,5/19/25 16:36
Adoption,A0058444056,Cat,5/21/25 14:25
Adoption,A0058435973,Dog,5/21/25 13:27
Adoption,A0058434376,Dog,5/31/25 13:59
Adoption,A0058441550,Dog,5/22/25 13:59
Adoption,A0058424462,Cat,5/14/25 13:49
Adoption,A0058424470,Cat,5/24/25 13:10
Adoption,A0058424595,Rabbit,5/19/25 15:29
Adoption,A0058621763,Dog,6/25/25 11:42
Adoption,A0058622436,Dog,6/18/25 11:05
Adoption,A0058619160,Domestic (Cage) Bird,6/12/25 11:37
Adoption,A0058622487,Dog,6/12/25 11:03
Adoption,A0058639310,Cat,6/25/25 12:03
Adoption,A0058594810,Cat,6/25/25 12:46
Adoption,A0058579376,Cat,6/25/25 12:31
Adoption,A0058694543,Cat,6/19/25 11:59
Adoption,A0058640973,Dog,6/18/25 13:57
Adoption,A0058718231,Dog,6/23/25 13:31
Adoption,A0058718216,Dog,6/24/25 16:53
Adoption,A0058734302,Cat,6/24/25 13:33
Adoption,A0058718252,Dog,6/25/25 13:58
Adoption,A0058284346,Domestic (Cage) Bird,5/3/25 11:43
Adoption,A0058261346,Dog,4/9/25 15:43
Adoption,A0058273460,Dog,4/23/25 12:31
Adoption,A0058284306,Rabbit,4/23/25 12:39
Adoption,A0058301472,Cat,4/16/25 12:42
Adoption,A0058310425,Dog,4/28/25 15:48
Adoption,A0058307545,Dog,4/29/25 11:40
Adoption,A0058317185,Cat,5/15/25 12:20
Adoption,A0058304788,Dog,4/22/25 13:17
Adoption,A0058305332,Dog,4/30/25 13:49
Adoption,A0058394724,Cat,5/19/25 14:08
Adoption,A0058394887,Rabbit,5/10/25 15:32
Adoption,A0058394937,Rodent,6/3/25 11:35
Adoption,A0058415270,Dog,6/18/25 13:45
Adoption,A0058354744,Rabbit,5/15/25 13:06
Adoption,A0058370078,Dog,5/21/25 16:31
Adoption,A0058369992,Dog,5/29/25 16:07
Adoption,A0058232449,Domestic (Cage) Bird,4/9/25 11:10
Adoption,A0058102250,Rabbit,4/21/25 16:04
Adoption,A0058219724,Dog,4/23/25 15:41
Adoption,A0058096304,Cat,6/21/25 14:40
Adoption,A0058089684,Cat,4/21/25 14:16
Adoption,A0058085427,Cat,4/7/25 13:31
